Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%),Cluster,Cluster_Selected,PCA1,PCA2
17,86.0,87.0,83.0,84.0,0,2.0,2.32,613,533,1.0,0.0,0,6,7,5.638699496440143,1.5001626808666333
12,85.0,87.0,85.0,86.0,2,1.0,1.17,534,455,2.0,0.0,0,1,8,5.176284739387691,-0.6932364876093412
78,83.0,83.0,80.0,81.0,0,2.0,2.4,128,2,-5.551115123125783e-17,0.0,0,6,7,4.796939575723269,1.8678153785642995
74,84.0,85.0,82.0,83.0,0,1.0,1.19,58,781,1.0,0.0,0,1,8,4.446422962957123,-0.4398606489811638
28,84.0,85.0,83.0,84.0,3,0.0,0.0,141,110,1.0,0.0,0,7,6,3.503488509491628,-2.566472772094365
329,83.0,85.0,82.0,82.0,0,1.0,1.2,683,596,2.0,0.0,0,1,8,4.813844239220048,-0.47841561078780037
285,91.0,93.0,89.0,90.0,0,1.0,1.09,525,461,2.0,0.0,0,1,1,5.82151647989104,-1.0954494140243196
365,91.0,92.0,90.0,91.0,3,0.0,0.0,446,380,1.0,0.0,0,7,6,4.44894960553515,-3.04052635823411
352,93.0,93.0,91.0,92.0,0,1.0,1.07,340,305,-5.551115123125783e-17,0.0,0,1,1,5.156154620236591,-1.0553542801794138
346,91.0,93.0,91.0,93.0,2,2.0,2.1899999999999995,391,342,2.0,0.0,0,1,7,6.973413965819485,0.8283288683144467
252,94.0,95.0,92.0,92.0,0,2.0,2.1199999999999997,66,823,1.0,0.0,0,1,7,6.684667937418748,0.7693967205949588
245,94.0,96.0,94.0,94.0,3,0.0,0.0,153,30,2.0,0.0,0,7,6,5.353169421633319,-3.358493235467705
243,96.0,97.0,94.0,94.0,0,2.0,2.0799999999999996,363,261,1.0,0.0,0,1,7,6.940939904672673,0.5998562311666179
231,97.0,98.0,96.0,97.0,3,0.0,0.0,461,392,1.0,0.0,0,7,6,5.259344830715313,-3.4468580034967493
217,95.0,96.0,94.0,96.0,2,1.0,1.05,476,431,1.0,0.0,0,1,1,5.986341921094819,-1.3579446648005145
207,96.0,97.0,94.0,95.0,0,1.0,1.04,609,549,1.0,0.0,0,1,1,6.015239259044462,-1.3803862182844209
198,95.0,96.0,95.0,95.0,3,0.0,0.0,702,679,1.0,0.0,0,7,6,5.023953435424294,-3.32992151662672
274,97.0,97.0,95.0,95.0,0,2.0,2.0599999999999996,95,10,-5.551115123125783e-17,0.0,0,1,7,6.604794031227249,0.6113796461705387
258,97.0,99.0,96.0,96.0,0,1.0,1.03,698,677,2.0,0.0,0,1,1,6.645862389797709,-1.5714333656823338
160,99.0,100.0,98.0,98.0,0,1.0,1.01,93,12,1.0,0.0,0,1,1,6.444782387215647,-1.6276318915555197
114,94.0,95.0,93.0,94.0,3,0.0,0.0,622,556,1.0,0.0,0,7,6,4.854147218125232,-3.24369218086543
179,94.0,95.0,91.0,92.0,0,2.0,2.1199999999999997,797,770,1.0,0.0,0,1,7,6.649927590983046,0.7879041154791429
175,94.0,96.0,93.0,94.0,3,0.0,0.0,359,255,2.0,0.0,0,7,6,5.318429075197617,-3.3399858405835214
127,100.0,100.0,98.0,99.0,0,1.0,1.0,319,247,-5.551115123125783e-17,0.0,0,1,1,6.077361110952721,-1.5890769297488827
989,102.0,102.0,100.0,101.0,0,1.0,0.98,336,258,-5.551115123125783e-17,0.0,0,1,1,6.340562965443043,-1.7415691153401596
976,103.0,105.0,102.0,105.0,2,2.0,1.94,247,70,2.0,0.0,0,1,7,8.472840479289134,-0.17893082528994553
972,103.0,104.0,102.0,103.0,3,0.0,0.0,107,29,1.0,0.0,0,7,6,6.069740055895475,-3.8531896487593884
965,104.0,105.0,101.0,102.0,0,2.0,1.92,307,248,1.0,0.0,0,1,7,7.931287427252671,-0.059798331662560794
947,102.0,104.0,100.0,101.0,0,1.0,0.98,305,244,2.0,0.0,0,1,1,7.269126679587814,-1.9341564347763418
930,104.0,105.0,102.0,103.0,0,1.0,0.96,365,268,1.0,0.0,0,1,1,7.0680466770057535,-1.9903549606495283
1012,101.0,103.0,101.0,101.0,3,0.0,0.0,478,402,2.0,0.0,0,7,6,6.29863051767684,-3.83254682160745
872,98.0,98.0,96.0,97.0,0,1.0,1.02,489,401,-5.551115123125783e-17,0.0,0,1,1,5.814159256462398,-1.436584744157606
865,98.0,98.0,96.0,98.0,3,0.0,0.0,636,562,-5.551115123125783e-17,0.0,0,7,6,4.895388498070585,-3.3997788897715804
862,96.0,98.0,96.0,98.0,2,2.0,2.0799999999999996,18,122,2.0,0.0,0,1,7,7.610628940336097,0.39595349282506265
854,98.0,98.0,96.0,96.0,0,2.0,2.04,757,742,-5.551115123125783e-17,0.0,0,1,7,6.732930014854212,0.5266094014563689
851,97.0,98.0,97.0,98.0,2,1.0,1.03,481,445,1.0,0.0,0,1,1,6.2842841220208445,-1.5289442452759747
905,99.0,100.0,97.0,97.0,0,2.0,2.02,604,555,1.0,0.0,0,1,7,7.32534785555356,0.3455454970241075
785,93.0,94.0,92.0,93.0,3,0.0,0.0,213,52,1.0,0.0,0,7,6,4.719081347261872,-3.1759702399883234
768,94.0,96.0,91.0,93.0,0,1.0,1.06,458,414,2.0,0.0,0,1,1,6.181578915190823,-1.305680297527051
761,95.0,97.0,94.0,94.0,0,1.0,1.05,140,136,2.0,0.0,0,1,1,6.382660535307386,-1.4189411800910572
750,97.0,98.0,97.0,98.0,2,1.0,1.03,602,550,1.0,0.0,0,1,1,6.2842841220208445,-1.5289442452759747
828,101.0,101.0,99.0,99.0,0,2.0,1.98,754,752,-5.551115123125783e-17,0.0,0,1,7,7.117337965735099,0.27229866731385804
819,102.0,104.0,98.0,101.0,0,1.0,0.98,200,56,2.0,0.0,0,1,1,7.199645986716412,-1.897141645007974
